FLOW serial number,FLOW source,FLOW destination,FLOW duration,FLOW packet count,FLOW bytes count,FLOW TX time difference median,FLOW TX time difference variance,FLOW packet length median,FLOW packet length variance,FLOW to router or broadcast,FLOW answer count,FLOW answer length median,FLOW answer length variance,FLOW response time median,FLOW response time variance,FLOW label
85.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.944448,18,5148,0.055556,1.42768166089975E-10,286,0,1,17,342,0,0.011058,9.49375536332181E-07,0
97.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.998577,483,20286,0.001761,8.58334509413577E-07,42,0,1,0,0,0,0,0,1
97.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0,1,286,0,0,286,0,1,1,342,0,0.030449,0,1
74.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.999951,12,504,0.090903,1.41322314049531E-10,42,0,1,11,42,0,0.004019,3.83450611570248E-07,0
36.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979168,48,2016,0.020833,8.9252150294247E-11,42,0,1,47,42,0,0.000866,1.38673313716614E-07,0
99.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.900007,10,420,0.100004,2.557283950617E-10,42,0,1,9,42,0,0.004014,1.95402024691358E-07,1
10.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.973688,38,10868,0.026315,1.44042366691021E-10,286,0,1,37,342,0,0.007988,1.2434821504748E-06,0
15.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.94446,35,10010,0.027778,3.80622837370262E-11,286,0,1,35,342,0,0.008001,1.55255007346939E-06,0
79.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.972227,36,10296,0.027778,1.00478367346939E-10,286,0,1,35,342,0,0.008033,1.07757945632653E-06,0
56.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.978726,47,1974,0.021277,5.27051039697543E-11,42,0,1,46,42,0,0.000889,6.43449584120983E-07,0
36.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979166,48,2016,0.020833,1.32811226799433E-11,42,0,1,47,42,0,0.000858,3.23748704391127E-07,0
65.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979587,49,14014,0.020408,4.04335937500011E-11,286,0,1,48,342,0,0.0080115,1.85137908333333E-06,0
64.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.954556,22,6292,0.045456,1.21569160997736E-10,286,0,1,21,342,0,0.010484,2.94527448979592E-06,0
42.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.955589,44,12584,0.022223,3.84186046511627E-11,286,0,1,44,342,0,0.0080255,6.12684373450413E-07,0
2.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.916675,12,504,0.083334,3.13553719008245E-11,42,0,1,11,42,0,0.003991,1.37107702479339E-07,0
44.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.964294,28,8008,0.035716,7.95747599451337E-11,286,0,1,27,342,0,0.008286,6.9142350617284E-07,0
44.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.964299,28,8008,0.035713,5.7135802469142E-11,286,0,1,27,342,0,0.008317,4.45377745953361E-06,0
24.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.94445,18,5148,0.055557,4.29273356401311E-11,286,0,1,17,342,0,0.011054,6.24972602076125E-07,0
51.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.928557,14,4004,0.071427,1.12710059171623E-10,286,0,1,13,342,0,0.01108,5.42590946745562E-07,0
96.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.966664,30,1260,0.033333,8.01141498216322E-11,42,0,1,30,42,0,0.0009175,1.34090648888889E-07,1
58.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.958342,24,1008,0.041666,6.36937618147464E-11,42,0,1,23,42,0,0.005378,2.07562051795841E-06,0
22.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.97873,47,13442,0.021277,3.90623818525492E-11,286,0,1,46,342,0,0.008021,2.30094522542533E-06,0
6.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.952375,21,6006,0.0476185,7.87875000000079E-11,286,0,1,20,342,0,0.011028,3.3198621E-06,0
65.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979592,49,14014,0.0204085,5.85555555555588E-11,286,0,1,48,342,0,0.008037,1.87017728993056E-06,0
33.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.888872,9,378,0.111113,1.72500000000002E-10,42,0,1,9,42,0,0.004007,3.2028987654321E-08,0
93.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.899949,10,2860,0.099998,2.8155555555558E-10,286,0,1,10,342,0,0.0110705,8.92600000000008E-10,1
63.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.833346,6,1716,0.166665,8.77599999999358E-11,286,0,1,6,342,0,0.0111775,2.63866555555556E-06,0
64.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.954567,22,6292,0.045456,8.6340136054418E-11,286,0,1,21,342,0,0.011029,3.05652120181406E-06,0
86.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.666667,3,126,0.3333335,3.06250000000127E-10,42,0,1,3,42,0,0.004094,1.73622222222222E-09,0
79.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.972223,36,10296,0.027778,7.4045714285717E-11,286,0,1,35,342,0,0.008065,1.18917245387755E-06,0
5.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.975621,41,1722,0.02439,1.01199374999997E-10,42,0,1,40,42,0,0.0008925,9.8894924E-07,0
91.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.799964,5,1430,0.1999875,2.3049999999992E-10,286,0,1,5,342,0,0.007993,5.713812E-07,1
40.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.97497,40,1680,0.025,3.79723865877716E-11,42,0,1,39,42,0,0.000871,4.91262265614727E-07,0
8.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.973678,38,10868,0.026316,1.15586559532504E-10,286,0,1,37,342,0,0.007983,1.15054341709277E-06,0
25.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.899996,10,420,0.100001,4.26913580246616E-11,42,0,1,9,42,0,0.003994,1.04371883950617E-06,0
14.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.954544,22,6292,0.045455,9.41541950113407E-11,286,0,1,21,342,0,0.011008,7.48897214058957E-06,0
86.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.666674,3,126,0.333337,6.4000000000128E-11,42,0,1,3,42,0,0.00415,1.18105866666667E-06,0
25.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.900014,10,420,0.100003,1.7580246913586E-10,42,0,1,9,42,0,0.00401,8.93415111111111E-07,0
78.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.977781,45,1890,0.0222225,4.64354338842983E-11,42,0,1,44,42,0,0.000905,6.32925790805785E-07,0
44.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.964283,28,8008,0.035714,1.29113854595333E-10,286,0,1,27,342,0,0.008027,7.04478888888889E-07,0
90.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.973688,38,10868,0.026316,9.08474799123458E-10,286,0,1,37,342,0,0.008069,2.83518636961286E-06,0
71.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.970562,34,9724,0.029411,8.4150596877871E-11,286,0,1,33,342,0,0.008018,3.16458916437098E-07,0
57.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.875,8,2288,0.125001,2.37142857142895E-10,286,0,1,8,342,0,0.0111075,8.19168609375001E-07,0
13.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.974994,40,11440,0.025,9.35147928994106E-11,286,0,1,39,342,0,0.007999,5.5012582642998E-07,0
88.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979591,49,2058,0.020408,1.23666232638893E-10,42,0,1,48,42,0,0.0008845,1.36487916493056E-06,0
25.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.89999,10,420,0.100002,3.21876543209964E-10,42,0,1,9,42,0,0.003993,2.03743209876544E-09,0
2.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.916663,12,504,0.083333,1.31818181818143E-10,42,0,1,11,42,0,0.00396,2.35717355371903E-09,0
78.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.977797,45,1890,0.0222225,7.36792355371873E-11,42,0,1,44,42,0,0.000912,2.99181504132232E-07,0
36.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979166,48,2016,0.020834,1.23664101403355E-10,42,0,1,47,42,0,0.000858,2.91127039384337E-07,0
53.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.978719,47,1974,0.0212765,6.81521739130282E-12,42,0,1,46,42,0,0.0008625,5.30879130434783E-08,0
99.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.899984,10,420,0.1,8.90617283950785E-11,42,0,1,9,42,0,0.003989,1.55341777777778E-07,1
61.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.999944,9,378,0.1249935,7.18000000000083E-10,42,0,1,8,42,0,0.0039975,1.268758984375E-06,0
50.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.975607,41,1722,0.0243905,1.7444375E-11,42,0,1,40,42,0,0.000882,1.077486534375E-06,0
42.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.977756,45,12870,0.022222,6.6198347107436E-11,286,0,1,44,342,0,0.008005,5.79176117252066E-07,0
39.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.928571,14,588,0.071428,2.02556213017747E-10,42,0,1,13,42,0,0.003974,6.44581562130178E-07,0
61.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.750034,7,294,0.1250075,9.15555555554935E-11,42,0,1,7,42,0,0.004105,1.80948526530612E-06,0
100.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.928604,14,588,0.071429,1.58686390532579E-10,42,0,1,13,42,0,0.021115,0.002861353040331,1
100.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.682725,334,14028,0.001761,6.12707489814139E-07,42,0,1,0,0,0,0,0,1
75.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.949992,20,5720,0.05,2.05506925207735E-10,286,0,1,19,342,0,0.011065,4.01849075900277E-06,0
61.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.750029,7,294,0.125002,7.81388888888956E-11,42,0,1,7,42,0,0.004092,1.5471493877551E-06,0
77.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.949995,20,840,0.05,2.24825484764533E-10,42,0,1,19,42,0,0.003968,1.08478560110803E-06,0
72.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.971429,35,1470,0.028572,5.45406574394473E-11,42,0,1,34,42,0,0.0009195,2.00546955017301E-07,0
99.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.899977,10,420,0.099996,1.85358024691402E-10,42,0,1,9,42,0,0.008153,0.002541343462543,1
99.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.766137,121,34606,0.0056935,1.78318398270833E-06,286,0,1,0,0,0,0,0,1
72.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.971425,35,1470,0.028571,5.03953287197229E-11,42,0,1,34,42,0,0.00086,4.30194425605536E-07,0
73.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.97777,45,1890,0.022222,1.9361570247934E-11,42,0,1,44,42,0,0.0008895,7.96156018078512E-07,0
53.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.978723,47,1974,0.021276,6.22859168241979E-11,42,0,1,46,42,0,0.000888,1.60104783553875E-06,0
17.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.968744,32,1344,0.03125,1.04414151925085E-10,42,0,1,31,42,0,0.000872,3.54370867221644E-06,0
18.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.799981,5,210,0.199996,7.86874999999943E-11,42,0,1,5,42,0,0.003969,3.30783999999999E-09,0
75.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.950024,20,5720,0.050003,2.61351800553992E-10,286,0,1,19,342,0,0.011061,4.63557623822715E-06,0
32.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.972965,37,10582,0.027027,2.36566358024686E-11,286,0,1,36,342,0,0.008013,2.96498831172839E-06,0
28.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.967746,31,8866,0.032258,6.54266666666631E-11,286,0,1,30,342,0,0.008035,2.06052084888889E-06,0
36.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979172,48,2016,0.020834,1.01864191942057E-10,42,0,1,47,42,0,0.000861,2.97664698958805E-07,0
3.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.999984,23,6578,0.045454,1.17603305785126E-10,286,0,1,22,342,0,0.011022,2.49005820867769E-06,0
9.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.888885,9,378,0.1111135,2.18984374999945E-10,42,0,1,8,42,0,0.004003,2.779017359375E-06,0
28.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.967743,31,8866,0.032258,6.61566666666689E-11,286,0,1,30,342,0,0.008028,1.63729998222222E-06,0
7.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.949979,20,5720,0.05,1.35252077562326E-10,286,0,1,19,342,0,0.011032,4.04290851523546E-06,0
8.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.973686,38,10868,0.026315,4.14872169466782E-11,286,0,1,37,342,0,0.008021,4.22737815339664E-06,0
94.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.888878,9,2574,0.1111125,8.24374999999801E-11,286,0,1,9,342,0,0.011181,7.82691654320988E-07,1
10.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.973689,38,10868,0.026316,4.19663988312644E-11,286,0,1,37,342,0,0.007988,9.00518951059167E-07,0
25.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.999985,11,462,0.099999,2.0024999999999E-10,42,0,1,10,42,0,0.0040175,9.6816009E-07,0
74.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.909091,11,462,0.0909115,6.30899999999768E-11,42,0,1,10,42,0,0.0040005,1.05485000000001E-09,0
16.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.99997,26,7436,0.039998,2.05439999999991E-10,286,0,1,25,342,0,0.011052,0.00079247312768,0
3.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.909098,21,6006,0.0454565,5.27899999999971E-11,286,0,1,21,342,0,0.011025,7.71520983673469E-06,0
4.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.972223,36,10296,0.027778,1.24674285714283E-10,286,0,1,35,342,0,0.008042,5.1252436244898E-07,0
29.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.916669,12,3432,0.083333,1.42247933884344E-10,286,0,1,11,342,0,0.011101,4.76883910743802E-06,0
26.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.749985,4,1144,0.249997,2.6000000000052E-11,286,0,1,4,342,0,0.011104,2.17599999999997E-09,0
86.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.66667,3,126,0.333335,0,42,0,1,3,42,0,0.004142,3.20088888888889E-09,0
22.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.978719,47,13442,0.0212765,4.98152173913014E-11,286,0,1,46,342,0,0.008045,2.26343388516068E-06,0
25.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.900006,10,420,0.100001,2.23333333333358E-10,42,0,1,9,42,0,0.003979,6.87101580246914E-07,0
44.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.999974,29,8294,0.035714,6.30867346938806E-11,286,0,1,28,342,0,0.0080405,5.97209758928571E-07,0
44.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.964274,28,8008,0.035713,6.29410150891728E-11,286,0,1,27,342,0,0.008029,1.31116735253772E-06,0
59.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.923068,13,546,0.0769245,7.55555555555479E-11,42,0,1,12,42,0,0.0039755,9.11243055555558E-10,0
86.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.666663,3,126,0.3333315,2.02500000001654E-11,42,0,1,3,42,0,0.004154,3.12246666666666E-08,0
84.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.978294,46,13156,0.02174,7.15822222222224E-11,286,0,1,45,342,0,0.008019,6.86284969876543E-07,0
92.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.666672,3,858,0.333336,4.000000000008E-12,286,0,1,3,342,0,0.01115,1.48902288888889E-06,1
36.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979166,48,2016,0.020833,2.17492077863265E-11,42,0,1,46,42,0,0.000914,0.000664264812255,0
30.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979592,49,2058,0.020408,2.99722222222216E-11,42,0,1,48,42,0,0.000873,1.94326106770833E-08,0
61.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.999957,9,378,0.1249955,1.17484375000054E-10,42,0,1,8,42,0,0.004038,1.36351025E-06,0
65.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979604,49,14014,0.0204085,4.57013888888899E-11,286,0,1,48,342,0,0.0079525,1.83951331649306E-05,0
94.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.888895,9,2574,0.1111095,1.76859374999979E-10,286,0,1,9,342,0,0.011079,5.63015111111111E-07,1
45.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.833318,6,1716,0.166662,2.04239999999838E-10,286,0,1,6,342,0,0.0110985,9.11655833333331E-08,0
34.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.888891,9,378,0.111109,2.71234374999959E-10,42,0,1,8,42,0,0.0040065,2.2388431875E-06,0
79.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.972218,36,10296,0.027777,1.78111020408161E-10,286,0,1,35,342,0,0.008049,6.22124347755102E-07,0
39.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.928569,14,588,0.071432,8.86982248520711E-11,42,0,1,13,42,0,0.003964,2.03096544378698E-06,0
82.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.928568,14,588,0.071429,2.14366863905429E-10,42,0,1,13,42,0,0.004012,6.03639100591716E-07,0
8.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.973685,38,10868,0.026316,1.06153396639882E-10,286,0,1,37,342,0,0.008011,2.17221442951059E-06,0
51.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.928575,14,4004,0.071432,2.33207100591689E-10,286,0,1,13,342,0,0.011045,9.63755147928994E-08,0
71.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.970564,34,9724,0.029411,1.37968778696056E-10,286,0,1,33,342,0,0.008052,1.10314773737374E-06,0
86.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.66668,3,126,0.33334,0,42,0,1,3,42,0,0.005833,1.72988155555555E-06,0
49.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.962969,27,7722,0.037038,5.36582840236646E-11,286,0,1,26,342,0,0.008012,9.05545013313609E-07,0
40.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.974998,40,1680,0.025,3.97922419460911E-11,42,0,1,39,42,0,0.000887,4.39769985535832E-07,0
55.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.964286,28,1176,0.035716,7.47270233196217E-11,42,0,1,27,42,0,0.003903,2.56899498765432E-06,0
44.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.9643,28,8008,0.035713,1.76373113854592E-10,286,0,1,27,342,0,0.008019,1.03550648010974E-06,0
100.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.928543,14,588,0.071425,1.2315976331359E-10,42,0,1,14,42,0,0.003988,2.79942857142856E-09,1
49.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.962964,27,7722,0.037037,4.63017751479219E-11,286,0,1,26,342,0,0.008044,8.07837378698225E-07,0
4.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.972222,36,10296,0.027778,1.15490612244904E-10,286,0,1,33,342,0,0.019148,0.000821703584248,0
57.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.749999,7,2002,0.124995,1.7947222222209E-10,286,0,1,7,342,0,0.011136,9.68900408163266E-07,0
57.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.875016,8,2288,0.124996,2.25346938775482E-10,286,0,1,8,342,0,0.011154,5.18182109375E-07,0
97.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.984831,452,18984,0.00176,1.06818667252668E-05,42,0,1,0,0,0,0,0,1
97.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0,1,286,0,0,286,0,1,1,342,0,0.022259,0,1
29.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.916666,12,3432,0.083337,1.31471074380157E-10,286,0,1,11,342,0,0.011092,4.56868330578512E-07,0
67.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979152,48,13728,0.020832,1.15595291987325E-10,286,0,1,47,342,0,0.008021,1.83439629244002E-06,0
37.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.977787,45,1890,0.0222225,6.75635330578502E-11,42,0,1,44,42,0,0.0008775,3.64550444214876E-07,0
31.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.999958,16,4576,0.066667,2.51582222222254E-10,286,0,1,15,342,0,0.011076,4.4449424E-07,0
53.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.978726,47,1974,0.021277,2.18355387523614E-11,42,0,1,46,42,0,0.000885,4.29967713137996E-07,0
33.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.888893,9,378,0.1111155,8.59843750000054E-11,42,0,1,9,42,0,0.004008,5.63806098765432E-07,0
23.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.965515,29,8294,0.034482,1.22003826530601E-10,286,0,1,28,342,0,0.008008,9.44304950382653E-06,0
77.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.949996,20,840,0.049998,8.27977839335167E-11,42,0,1,19,42,0,0.003956,1.61240941828255E-08,0
28.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.967751,31,8866,0.032258,1.23432222222229E-10,286,0,1,30,342,0,0.008012,1.24779878333333E-06,0
30.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979594,49,2058,0.020408,5.96649305555547E-11,42,0,1,48,42,0,0.0009065,4.79312953993056E-06,0
35.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.97728,44,1848,0.022727,1.08851270957275E-10,42,0,1,43,42,0,0.000889,1.96522785289346E-07,0
18.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.800003,5,210,0.2000015,8.81874999999613E-11,42,0,1,5,42,0,0.004071,2.93183999999999E-09,0
58.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.958359,24,1008,0.041669,8.38223062381817E-11,42,0,1,23,42,0,0.003924,1.52505508506616E-06,0
76.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.973694,38,10868,0.026316,7.68078889700514E-11,286,0,1,37,342,0,0.008027,7.28412790357925E-07,0
34.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.888899,9,378,0.1111135,1.61984375000039E-10,42,0,1,9,42,0,0.003997,3.29668577777778E-06,0
5.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.975617,41,1722,0.02439,9.63443750000037E-11,42,0,1,40,42,0,0.000881,2.43821524375E-07,0
99.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.899986,10,420,0.100002,9.13580246913382E-11,42,0,1,10,42,0,0.069037,0.00392181367945,1
99.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.716014,117,33462,0.005671,1.29015261087991E-06,286,0,1,0,0,0,0,0,1
38.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.954552,22,6292,0.045455,6.1646258503404E-11,286,0,1,21,342,0,0.011021,2.96342663038549E-06,0
85.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.944432,18,5148,0.055558,3.10262975778518E-10,286,0,1,17,342,0,0.011093,6.98535003460208E-07,0
87.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.967769,31,1302,0.032259,1.21898888888875E-10,42,0,1,30,42,0,0.00091,3.90030459555556E-06,0
84.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.978248,46,13156,0.021739,8.52424691358032E-11,286,0,1,45,342,0,0.008017,1.0880184E-06,0
25.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.900015,10,420,0.100002,1.9022222222226E-10,42,0,1,9,42,0,0.003975,1.14450888888889E-07,0
83.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.947348,19,798,0.052631,9.09135802469154E-11,42,0,1,18,42,0,0.0039955,2.99667491358025E-06,0
67.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979171,48,13728,0.020834,3.76912630149408E-11,286,0,1,47,342,0,0.007995,1.47069958922589E-05,0
19.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.961549,26,7436,0.03846,3.85983999999998E-11,286,0,1,25,342,0,0.008018,6.9565806656E-06,0
