FLOW serial number,FLOW source,FLOW destination,FLOW duration,FLOW packet count,FLOW bytes count,FLOW TX time difference median,FLOW TX time difference variance,FLOW packet length median,FLOW packet length variance,FLOW to router or broadcast,FLOW response time median,FLOW response time variance,FLOW response time average,FLOW response time min,FLOW response time max,FLOW label
53.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.178312,50,5100,0.003081,1.15794585672636E-06,102,0,1,0.001888,1.08728046563932E-06,0.00250093877551,0.001718,0.005945,0
91.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.355353,50,5100,0.006058,2.90833914793836E-05,102,0,1,0.004434,2.85084793394419E-05,0.005842612244898,0.00175,0.032816,1
63.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.18087,50,5100,0.003015,2.31361862307372E-06,102,0,1,0.001848,2.01341803415244E-06,0.002490081632653,0.001706,0.009336,0
62.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.16192,50,5100,0.003016,3.96190943773428E-07,102,0,1,0.001842,7.552245344E-07,0.00224416,0.001718,0.006474,0
32.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.174286,50,5100,0.002994,1.55057502040816E-06,102,0,1,0.001831,1.4736436976E-06,0.00238368,0.001453,0.006536,0
83.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.16788,50,5100,0.002987,1.86462325031237E-06,102,0,1,0.001834,1.82454535526864E-06,0.002256306122449,0.001581,0.010713,0
29.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.160037,50,5100,0.002955,6.0986066972095E-07,102,0,1,0.0018355,5.892235716E-07,0.00213322,0.001708,0.005286,0
31.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.105433,30,3060,0.002965,1.4952938216409E-06,102,0,1,0.001833,1.48606538644471E-06,0.002506310344828,0.001665,0.005451,0
78.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.176509,50,5100,0.003187,7.37495847563515E-07,102,0,1,0.001844,6.828347236E-07,0.00228558,0.001669,0.005256,0
42.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.17862,50,5100,0.003021,2.31551694710537E-06,102,0,1,0.00184,2.2721372969596E-06,0.002458734693878,0.001646,0.01081,0
75.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.175635,50,5100,0.003019,1.97342264556435E-06,102,0,1,0.0018455,1.9307591076E-06,0.00241782,0.001713,0.00888,0
76.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.067547,21,2142,0.0030305,3.837915275E-07,102,0,1,0.0018435,4.248242275E-07,0.00224635,0.001727,0.003827,0
23.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.094862,22,2244,0.004108,7.85300848072562E-07,102,0,1,0.002955,7.48091197278912E-07,0.003354571428571,0.002852,0.006622,0
100.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.345073,50,5100,0.005253,2.42107169062891E-05,102,0,1,0.003123,2.47116841632653E-05,0.005216428571429,0.001694,0.021111,1
32.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.163584,49,4998,0.003096,6.46156333333334E-07,102,0,1,0.001863,6.29161207899306E-07,0.002251145833333,0.001408,0.004816,0
53.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.130244,32,3264,0.003329,3.67154488865765E-06,102,0,1,0.00192,3.58100783766909E-06,0.003010967741935,0.001766,0.009764,0
37.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.168124,50,5100,0.003013,1.28252066305706E-06,102,0,1,0.0018625,8.8059208E-07,0.0023258,0.001546,0.004831,0
98.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.366126,49,4938,0.0041435,0.000145416946443,102,71.9700124947938,1,0.002449,0.000281420180938,0.007782795918367,0.001713,0.090378,1
42.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.171568,50,5100,0.002977,1.46897456393169E-06,102,0,1,0.0018485,1.8402508404E-06,0.00246686,0.001703,0.007469,0
47.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.040147,10,1020,0.003463,4.06720017283951E-06,102,0,1,0.001841,4.2012344691358E-06,0.003206555555556,0.001811,0.007439,0
65.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.171838,50,5100,0.003018,1.55103384673053E-06,102,0,1,0.001845,1.54507569596002E-06,0.002382346938776,0.001623,0.007565,0
98.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.175898,50,5100,0.003043,9.50586960433153E-07,102,0,1,0.001863,9.59824535610163E-07,0.002428489795918,0.00174,0.005528,1
62.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.01981,7,714,0.0029225,7.68884888888889E-07,102,0,1,0.0018395,7.63275333333333E-07,0.002205,0.001694,0.004154,0
54.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.164108,50,5100,0.003013,5.40891551020408E-07,102,0,1,0.001842,4.62886159933361E-07,0.002175408163265,0.001657,0.004254,0
1.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.183114,49,4998,0.00305,3.23361727604167E-06,102,0,1,0.001833,3.18333526947105E-06,0.002685530612245,0.001518,0.010491,0
41.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0,1,42,0,0,42,0,1,0,0,0,0,0,0
92.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.269513,50,5100,0.003688,2.9158836725531E-05,102,0,1,0.0025695,2.84772729156E-05,0.00436962,0.001746,0.032204,1
38.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.115205,36,3672,0.002951,6.54866016326531E-07,102,0,1,0.001772,6.6635866122449E-07,0.002147285714286,0.001709,0.005376,0
66.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.175094,50,5100,0.003057,1.05207622657226E-06,102,0,1,0.001851,9.86085905872553E-07,0.002368632653061,0.001635,0.005765,0
95.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.177739,50,5100,0.00298,1.7605462607247E-06,102,0,1,0.001851,1.76135364931279E-06,0.00253906122449,0.001747,0.007935,1
1.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.210606,50,5100,0.003422,5.3756210545606E-06,102,0,1,0.002053,5.27531668638067E-06,0.003075612244898,0.001756,0.015894,0
60.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.170043,50,5100,0.003009,8.82327786755519E-07,102,0,1,0.001863,8.36893719283632E-07,0.002429510204082,0.001663,0.0047,0
46.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.177875,50,5100,0.003019,1.68166486713869E-06,102,0,1,0.001829,1.53498085047897E-06,0.002455918367347,0.001649,0.006582,0
88.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.16977,50,5100,0.002947,1.36817413077884E-06,102,0,1,0.001841,1.3344731344E-06,0.00235116,0.001468,0.007278,0
81.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.167682,50,5100,0.002974,1.13632036068305E-06,102,0,1,0.001843,1.07713412494794E-06,0.002302448979592,0.001714,0.005868,0
90.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.248542,50,5100,0.004444,1.76107285714286E-06,102,0,1,0.0019275,8.5098224E-07,0.0024552,0.001725,0.005279,0
1.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.18066,50,5100,0.00302,1.71417422074136E-06,102,0,1,0.001862,1.6044907504E-06,0.00249736,0.00172,0.006751,0
4.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.083789,25,2550,0.0029535,9.77918081597222E-07,102,0,1,0.0018485,4.63345050828402E-05,0.002270384615385,-0.022463,0.026165,0
98.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.178938,50,5100,0.003333,5.34544529779259E-07,102,0,1,0.001851,5.38872879633486E-07,0.002188653061224,0.001789,0.004816,1
8.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.163044,50,5100,0.003008,5.98392571428571E-07,102,0,1,0.001846,6.008271696E-07,0.00222048,0.001542,0.005523,0
26.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.169027,50,5100,0.00302,8.02455473552686E-07,102,0,1,0.0018455,7.574000064E-07,0.00230656,0.001777,0.004865,0
93.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.355699,50,5100,0.004905,5.06419013610996E-05,102,0,1,0.002358,5.31099791836735E-05,0.00536,0.001788,0.044773,1
53.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.117632,34,3468,0.003016,1.24135678420569E-06,102,0,1,0.0018385,1.23709865397924E-06,0.002422411764706,0.00171,0.006817,0
89.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.140272,39,3978,0.003384,8.50370811634349E-07,102,0,1,0.00187,6.91483995152354E-07,0.002287710526316,0.001768,0.004599,0
67.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.167784,50,5100,0.002963,6.79475605997501E-07,102,0,1,0.0018555,6.243907504E-07,0.00228836,0.00159,0.004904,0
76.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.119066,23,2346,0.005535,9.06425628099174E-07,102,0,1,0.001933,4.14244299586777E-07,0.002240863636364,0.001685,0.003782,0
21.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.059366,18,1836,0.002964,8.78115633217993E-07,102,0,1,0.001847,8.94557065743945E-07,0.002388411764706,0.001801,0.00472,0
36.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.173897,50,5100,0.003019,1.17191268721366E-06,102,0,1,0.0018525,1.1729155904E-06,0.00243364,0.001645,0.006495,0
29.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.118969,34,3468,0.002952,2.79338404591368E-06,102,0,1,0.001829,2.6861742949827E-06,0.002471617647059,0.001708,0.010273,0
27.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.110671,32,3264,0.002959,1.42402538605619E-06,102,0,1,0.001842,1.17203999167534E-06,0.002403483870968,0.001733,0.005252,0
25.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.180544,50,5100,0.002998,1.44457187755102E-06,102,0,1,0.001869,1.44289528196585E-06,0.00256806122449,0.001752,0.006711,0
95.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.314944,50,5100,0.005704,1.39683975918367E-05,102,0,1,0.003777,1.41595781016243E-05,0.005039979591837,0.001669,0.013037,1
19.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.238315,50,5100,0.004466,1.64155804081633E-06,102,0,1,0.0018965,7.407975824E-07,0.00234924,0.001647,0.005807,0
35.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.102228,28,2856,0.003028,1.82614209876543E-06,102,0,1,0.001886,1.8069567654321E-06,0.002679555555556,0.001808,0.006699,0
8.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.113529,35,3570,0.002957,6.87821139273356E-07,102,0,1,0.001837,6.85080218858131E-07,0.002217323529412,0.001646,0.004862,0
4.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.04487,8,816,0.006174,1.23419457142857E-06,102,0,1,0.00229,7.00916693877551E-07,0.002744142857143,0.001969,0.004133,0
54.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.170838,50,5100,0.003016,9.26197188671387E-07,102,0,1,0.0018605,9.988402916E-07,0.00238422,0.001693,0.005242,0
93.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.425327,50,5100,0.007965,3.74384689795918E-05,102,0,1,0.005339,3.55514795776E-05,0.00662868,0.001695,0.034339,1
57.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.163458,50,5100,0.002926,7.2179818908788E-07,102,0,1,0.001825,7.16271028738026E-07,0.002208693877551,0.001716,0.005412,0
9.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.179816,50,5100,0.003021,1.7493713877551E-06,102,0,1,0.001837,1.68505134943773E-06,0.002436551020408,0.00168,0.007341,0
76.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.10217,16,1632,0.006589,4.93739062222222E-06,102,0,1,0.002088,1.24218386666667E-06,0.002563,0.001897,0.006424,0
96.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.401291,50,5100,0.005952,6.34856420741358E-05,102,0,1,0.004838,6.23562595068721E-05,0.006843591836735,0.001684,0.036872,1
93.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.170022,50,5100,0.00285,1.54980005497709E-06,102,0,1,0.0017595,1.4139091024E-06,0.00232524,0.001538,0.006316,1
97.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.389875,50,5100,0.00451,0.000276729330028,102,0,1,0.002149,0.000267937230194,0.00625592,0.001759,0.118245,1
49.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.166389,50,5100,0.002972,7.84667028738026E-07,102,0,1,0.001827,7.6178011578509E-07,0.002220918367347,0.001659,0.004831,0
72.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.173701,50,5100,0.002953,1.21421623823407E-06,102,0,1,0.001836,1.1666656484E-06,0.00241746,0.001654,0.005617,0
33.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.291479,50,5100,0.005427,5.6515511453561E-06,102,0,1,0.002262,2.13493909454394E-06,0.002862387755102,0.001711,0.008924,0
28.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.17588,50,5100,0.003027,1.03495880882965E-06,102,0,1,0.001881,1.02733372844648E-06,0.002478836734694,0.001664,0.006058,0
10.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.178269,49,4998,0.003,7.65132980859375E-06,102,0,1,0.001854,7.63240071831597E-06,0.002543895833333,0.001672,0.021174,0
13.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.063226,18,1836,0.003363,9.48016262975778E-07,102,0,1,0.002087,9.39689183391004E-07,0.002530411764706,0.00172,0.004704,0
56.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.173403,50,5100,0.002963,1.14020319783424E-06,102,0,1,0.001844,1.15997648229904E-06,0.002408612244898,0.001742,0.006588,0
72.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.169234,50,5100,0.002949,1.12892018492295E-06,102,0,1,0.001841,9.76165415243649E-07,0.002279816326531,0.001692,0.006133,0
70.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.55001,48,4836,0.003065,0.003020875081501,102,73.4375,1,0.0018245,1.13034332325142E-06,0.002287739130435,0.001703,0.006499,0
59.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.048421,15,1530,0.0030815,6.18165515306123E-07,102,0,1,0.001956,5.69762882653061E-07,0.002324785714286,0.001737,0.004255,0
87.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.165392,50,5100,0.002929,1.00116700208247E-06,102,0,1,0.001789,8.741438964E-07,0.00216506,0.001583,0.005508,0
86.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.225689,50,5100,0.00455,1.10172874468971E-06,102,0,1,0.001912,8.63642562265723E-07,0.002373265306122,0.001777,0.005188,0
96.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.185866,50,5100,0.003149,1.78028325197834E-06,102,0,1,0.0018685,1.8221105536E-06,0.00272192,0.001643,0.0066,1
46.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.166432,50,5100,0.003011,7.45541387755102E-07,102,0,1,0.001837,7.34179620158268E-07,0.002250367346939,0.001655,0.005132,0
25.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.194196,42,4284,0.004065,2.54747200594884E-06,102,0,1,0.001903,1.17495810945866E-06,0.002457292682927,0.001729,0.005524,0
1.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.170724,50,5100,0.002953,1.11168462640566E-06,102,0,1,0.001777,1.09699269387755E-06,0.002379428571429,0.001615,0.005754,0
23.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.221898,50,5100,0.004075,6.99395963348605E-07,102,0,1,0.002979,6.36086476468138E-07,0.003427816326531,0.002757,0.005642,0
56.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.18117,50,5100,0.003027,3.65226149187839E-06,102,0,1,0.0018455,3.4312662244E-06,0.00251166,0.001707,0.011282,0
25.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.037892,13,1326,0.003066,1.14561555555556E-07,102,0,1,0.001856,1.12781854166667E-07,0.00201825,0.001737,0.002754,0
78.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.223085,50,5100,0.004026,2.27804691961683E-06,102,0,1,0.002003,4.858833236E-07,0.00233958,0.001702,0.004432,0
98.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.196219,50,5100,0.00333,2.13665114702207E-06,102,0,1,0.001876,1.9266473824E-06,0.00249876,0.001691,0.00952,1
35.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.163197,50,5100,0.002967,7.20226410662224E-07,102,0,1,0.0018395,7.237425844E-07,0.00223134,0.001563,0.004851,0
98.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.520227,50,5100,0.007839,0.000204319033005,102,0,1,0.004858,0.000194327153028,0.00800282,0.001809,0.098926,1
17.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.183505,50,5100,0.003035,1.86935371428571E-06,102,0,1,0.0019025,1.8739738036E-06,0.00261142,0.001719,0.008365,0
88.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.10389,30,3060,0.002981,1.42425617360285E-06,102,0,1,0.001834,1.30961516527943E-06,0.002345275862069,0.001726,0.007002,0
53.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.1856,50,5100,0.00304,2.74464675635152E-06,102,0,1,0.001858,2.74254062224073E-06,0.002643897959184,0.001657,0.011527,0
74.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.180897,50,5100,0.002981,2.38404278633903E-06,102,0,1,0.001839,2.6380589764E-06,0.00263594,0.001711,0.009144,0
46.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.235815,50,5100,0.003173,8.90758510453978E-06,102,0,1,0.002029,8.77375960849646E-06,0.00368493877551,0.001708,0.013316,0
17.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.166027,50,5100,0.002947,9.03670457309454E-07,102,0,1,0.0018255,8.929972516E-07,0.00227878,0.001701,0.005425,0
71.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.178375,50,5100,0.002916,2.99634388588088E-06,102,0,1,0.00183,3.00402288296543E-06,0.00255112244898,0.001622,0.009768,0
89.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.135181,27,2754,0.004727,1.60725635059172E-06,102,0,1,0.001981,7.99917840236686E-07,0.002447923076923,0.001827,0.004312,0
56.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.108567,35,3570,0.002939,3.21805537197232E-07,102,0,1,0.00184,3.09007516435986E-07,0.002114205882353,0.001596,0.003951,0
65.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.036799,11,1122,0.0032205,1.12163249E-06,102,0,1,0.002355,1.07663259504132E-06,0.002571636363636,0.001817,0.005438,0
53.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.159017,50,5100,0.002978,6.75313980841316E-07,102,0,1,0.001812,5.18340238234069E-07,0.002122081632653,0.001582,0.004675,0
54.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.163006,50,5100,0.00295,6.14406226572262E-07,102,0,1,0.0018405,5.6616625E-07,0.0021643,0.001513,0.005459,0
24.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.254678,50,5100,0.004281,1.50029405764265E-05,102,0,1,0.001971,1.38756343265306E-05,0.003229714285714,0.00176,0.027138,0
37.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.172579,50,5100,0.00295,1.34872238733861E-06,102,0,1,0.001845,1.1699705214494E-06,0.002351734693878,0.001736,0.006416,0
37.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.170101,50,5100,0.00297,9.32786900458142E-07,102,0,1,0.001836,9.53325265306122E-07,0.002353428571429,0.00169,0.005163,0
93.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.445115,50,5100,0.006031,0.000186620586102,102,0,1,0.00488,0.000181037712312,0.00763474,0.001697,0.096616,1
63.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.089205,24,2448,0.003521,1.21582998865785E-06,102,0,1,0.0025045,1.15978240972222E-06,0.002754916666667,0.001816,0.006438,0
17.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.104976,34,3468,0.002995,1.90023658402204E-07,102,0,1,0.001852,1.88900227731864E-07,0.002067878787879,0.001803,0.003216,0
66.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.175698,50,5100,0.003044,9.57332097459392E-07,102,0,1,0.001867,9.71374305705956E-07,0.002445979591837,0.001725,0.00555,0
99.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.203502,50,5100,0.003741,7.45182377342774E-07,102,0,1,0.001885,5.540196676E-07,0.00225618,0.001735,0.004897,1
63.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.175742,50,5100,0.002962,2.05680791836735E-06,102,0,1,0.00183,1.96272448E-06,0.0024562,0.00172,0.008374,0
88.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.252513,50,5100,0.004584,5.03156075052062E-06,102,0,1,0.001903,3.3011246624E-06,0.00273276,0.001697,0.011988,0
59.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.231557,50,5100,0.003881,7.11716508371512E-06,102,0,1,0.0018705,6.7762002324E-06,0.00277274,0.00167,0.018112,0
60.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0,1,86,0,0,86,0,1,0.001638,0,0,0,0,0
12.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.177779,50,5100,0.003017,1.42427416326531E-06,102,0,1,0.001862,1.44896539608496E-06,0.002471693877551,0.001741,0.007934,0
88.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.164463,50,5100,0.002953,8.76443380258226E-07,102,0,1,0.001842,8.5583504E-07,0.0022358,0.001733,0.006061,0
100.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.290353,50,5100,0.004238,1.78514832244898E-05,102,0,1,0.003119,1.80224056659725E-05,0.004738612244898,0.001667,0.018627,1
64.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.172034,50,5100,0.003019,9.17583846730529E-07,102,0,1,0.001847,8.152191856E-07,0.00230712,0.001735,0.005493,0
1.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.179635,49,4998,0.002966,2.6628562391493E-06,102,0,1,0.001766,2.68744086067708E-06,0.0026151875,0.00164,0.009096,0
92.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.436806,50,5100,0.006123,5.43735578742191E-05,102,0,1,0.003586,5.65156883698459E-05,0.006638448979592,0.001665,0.035657,1
23.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.233484,50,5100,0.004088,1.91388312203249E-06,102,0,1,0.0029585,1.6681714916E-06,0.00360022,0.002824,0.008332,0
28.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.177361,50,5100,0.003048,1.39733166597251E-06,102,0,1,0.00189,1.43285428821324E-06,0.002495448979592,0.001736,0.007561,0
93.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.182669,50,5100,0.00302,1.64434866972095E-06,102,0,1,0.001845,1.66499692961266E-06,0.002620734693878,0.001649,0.005831,1
56.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.166399,50,5100,0.002989,8.71373193669304E-07,102,0,1,0.001845,8.20635882548938E-07,0.002241489795918,0.001674,0.006108,0
49.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.052356,16,1632,0.003119,7.49497573333333E-07,102,0,1,0.001847,7.5901584E-07,0.0022764,0.001678,0.004281,0
45.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.133551,41,4182,0.002994,6.33744824375E-07,102,0,1,0.001842,6.1864360856633E-07,0.002220414634146,0.001752,0.005164,0
14.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.046729,8,816,0.007004,7.90915102040816E-07,102,0,1,0.002056,6.55590234375E-07,0.002415375,0.001834,0.004437,0
87.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.170239,50,5100,0.002979,1.09209395002083E-06,102,0,1,0.001837,1.03754617909204E-06,0.002359673469388,0.001716,0.005559,0
1.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.157104,50,5100,0.002884,1.77428020324865E-06,102,0,1,0.001763,1.66569789920866E-06,0.002157755102041,0.001529,0.010074,0
76.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.077546,22,2244,0.002964,1.19777517460317E-06,102,0,1,0.001868,1.18507231746032E-06,0.002593333333333,0.001766,0.005269,0
3.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.170384,50,5100,0.002965,1.28390045980841E-06,102,0,1,0.001803,1.55796744E-06,0.0024502,0.001615,0.006408,0
69.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.112891,18,1836,0.0069,2.41592093425605E-06,102,0,1,0.002155,1.0601830449827E-06,0.002651117647059,0.001825,0.006113,0
24.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.08114,25,2550,0.00304,9.93198722222222E-07,102,0,1,0.0018505,8.97906159722222E-07,0.002201916666667,0.001718,0.005571,0
46.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.176853,50,5100,0.002962,1.82220606247397E-06,102,0,1,0.00183,1.84143567596835E-06,0.002489551020408,0.001692,0.009379,0
49.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.166479,48,4896,0.003021,1.54374537166139E-06,102,0,1,0.001861,1.54332484472612E-06,0.002420468085106,0.001695,0.008139,0
74.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.130573,37,3774,0.0030215,1.47836808256173E-06,102,0,1,0.001872,1.45977886033951E-06,0.002530027777778,0.001757,0.007219,0
88.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.182975,50,5100,0.003025,3.89204961932528E-06,102,0,1,0.001857,3.56139507705123E-06,0.002559326530612,0.001624,0.013628,0
2.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.006289,2,204,0.006289,0,102,0,1,0.002604,2.01601E-07,0.002604,0.002155,0.003053,0
